data10, data20, data30, data40, data50, data60, data70, data80, data90, data100
39.111, 25.438, 148.038, 81.730, 153.724, 115.222, 216.822, 179.236, 228.667, 429.613
11.714, 28.129, 148.038, 81.736, 153.772, 115.215, 216.834, 179.278, 228.595, 429.542
10.881, 28.095, 147.991, 81.740, 153.770, 115.215, 216.844, 179.568, 228.457, 429.522
10.896, 28.087, 147.983, 81.750, 153.784, 115.216, 216.829, 179.628, 228.370, 429.519
11.513, 28.079, 40.651, 81.416, 153.883, 115.192, 216.838, 179.666, 228.291, 429.522
17.601, 28.076, 40.673, 81.421, 153.979, 115.188, 216.854, 179.732, 228.211, 429.521
17.497, 18.375, 40.686, 81.443, 154.061, 115.181, 219.675, 32.316, 228.159, 429.529
17.440, 18.316, 40.638, 81.447, 154.149, 115.200, 219.704, 32.219, 228.094, 429.517
8.417, 40.864, 40.641, 81.420, 154.258, 115.198, 219.738, 232.124, 228.018, 429.524
16.352, 40.881, 40.695, 111.213, 154.310, 115.157, 219.770, 232.179, 227.973, 429.508
16.421, 40.901, 40.682, 111.227, 154.397, 115.143, 44.035, 232.169, 227.884, 429.503
12.315, 40.904, 20.262, 111.232, 154.494, 115.138, 44.037, 232.156, 227.809, 429.490
12.326, 40.902, 20.337, 111.255, 154.601, 115.138, 44.012, 232.197, 227.726, 429.482
6.266, 40.601, 20.386, 111.268, 154.693, 115.135, 44.035, 232.198, 227.648, 429.502
9.972, 40.566, 20.406, 111.270, 154.789, 115.117, 160.480, 232.212, 227.580, 429.512
5.717, 7.771, 16.040, 111.305, 240.711, 115.106, 160.584, 232.226, 227.711, 429.514
6.345, 5.349, 90.301, 111.319, 240.901, 108.824, 160.598, 232.236, 227.490, 429.502
11.736, 5.860, 90.183, 111.338, 240.897, 108.898, 160.597, 232.234, 227.167, 429.506
6.243, 19.168, 90.061, 111.343, 240.880, 108.890, 160.595, 232.233, 227.105, 429.510
5.781, 19.259, 89.937, 111.338, 240.821, 108.886, 160.648, 232.240, 227.026, 429.540
5.474, 19.257, 89.781, 111.394, 240.806, 108.887, 160.683, 232.273, 226.972, 429.509
5.721, 35.901, 89.295, 111.409, 240.782, 108.871, 160.642, 232.303, 226.914, 429.499
5.464, 35.885, 89.056, 111.430, 240.769, 108.879, 160.479, 232.296, 226.837, 429.538
10.797, 35.874, 88.931, 111.441, 240.730, 108.882, 163.103, 232.318, 226.761, 429.585
25.513, 35.824, 88.794, 111.495, 240.705, 108.892, 163.120, 232.284, 226.715, 429.588
25.686, 35.825, 88.688, 111.554, 240.677, 108.889, 163.275, 232.262, 227.895, 429.589
25.802, 35.838, 88.548, 111.572, 240.627, 108.885, 163.251, 232.257, 228.549, 429.582
13.277, 11.913, 88.421, 40.959, 240.607, 108.881, 163.264, 232.246, 228.789, 429.587
13.198, 11.993, 88.307, 39.396, 240.571, 108.837, 163.287, 232.228, 228.858, 429.602
10.111, 10.307, 88.170, 39.409, 240.546, 108.807, 163.293, 232.225, 229.232, 429.613
5.795, 10.368, 23.119, 39.441, 240.565, 108.796, 163.298, 232.207, 229.299, 429.618
7.528, 15.657, 23.056, 39.205, 237.544, 108.806, 159.595, 232.197, 230.400, 428.043
19.556, 15.303, 23.093, 39.196, 237.229, 108.795, 159.471, 232.190, 231.273, 427.881
19.559, 21.346, 73.077, 82.700, 237.157, 108.726, 159.314, 232.179, 232.098, 427.806
9.473, 21.422, 73.068, 82.741, 237.076, 108.739, 159.268, 232.176, 232.525, 427.771
10.227, 21.380, 73.074, 82.742, 237.013, 108.729, 159.078, 232.158, 233.102, 427.685
7.787, 21.374, 73.251, 82.712, 236.928, 116.089, 159.037, 232.145, 233.170, 427.627
5.909, 5.255, 73.274, 82.513, 236.796, 116.150, 158.954, 232.136, 233.601, 427.633
5.658, 19.146, 73.305, 82.363, 236.788, 116.149, 158.988, 232.129, 233.666, 427.629
5.272, 19.239, 73.192, 82.354, 158.124, 116.146, 158.949, 232.121, 233.752, 430.295
5.785, 19.240, 73.221, 82.340, 159.778, 116.142, 158.935, 232.108, 233.862, 430.260
9.879, 46.340, 73.221, 82.361, 159.794, 116.149, 241.110, 232.108, 233.955, 430.259
5.725, 46.320, 73.226, 82.361, 159.799, 116.135, 241.140, 232.095, 234.141, 430.281
11.354, 46.258, 73.231, 82.365, 159.821, 116.201, 241.343, 232.150, 234.269, 430.308
11.346, 46.319, 73.220, 82.357, 159.835, 116.218, 240.400, 232.283, 234.365, 430.317
21.156, 46.343, 5.839, 82.262, 159.854, 116.254, 240.373, 232.249, 234.475, 430.328
20.923, 46.390, 11.585, 82.213, 159.843, 116.254, 240.393, 232.196, 234.593, 430.361
20.781, 46.438, 11.270, 82.229, 159.870, 116.296, 240.375, 232.186, 234.692, 430.376
8.822, 46.525, 31.930, 141.467, 159.890, 116.342, 240.358, 232.175, 234.796, 430.379
11.364, 30.473, 31.991, 143.526, 159.903, 116.387, 240.352, 188.743, 234.900, 430.410
11.286, 30.404, 31.934, 143.545, 159.915, 116.496, 240.362, 188.777, 235.013, 430.428
5.750, 30.352, 31.938, 143.573, 159.927, 116.602, 240.338, 188.775, 235.103, 430.439
10.150, 30.300, 31.876, 143.574, 159.743, 116.648, 240.325, 188.753, 235.156, 430.461
11.713, 44.186, 57.052, 143.587, 159.755, 116.671, 240.324, 188.762, 235.252, 430.472
11.725, 44.211, 57.052, 143.581, 159.762, 116.685, 240.378, 188.735, 235.331, 430.470
16.158, 44.253, 57.080, 143.585, 159.766, 116.686, 240.426, 188.717, 235.499, 430.476
16.177, 44.272, 57.077, 143.586, 159.764, 116.692, 240.400, 188.727, 236.104, 432.567
16.186, 44.229, 57.078, 143.589, 159.786, 116.691, 240.419, 188.717, 100.928, 432.595
21.985, 44.222, 57.084, 143.606, 159.805, 6.097, 240.425, 188.693, 100.994, 432.603
22.011, 44.221, 57.094, 143.586, 163.290, 16.680, 240.435, 188.679, 100.992, 432.621
21.982, 44.222, 57.091, 143.609, 163.342, 15.567, 240.462, 188.679, 101.007, 432.644
12.303, 10.329, 57.108, 143.603, 163.364, 77.449, 240.467, 188.671, 46.955, 432.666
12.421, 10.388, 57.131, 143.620, 163.393, 75.677, 240.434, 188.714, 46.812, 432.676
5.542, 5.477, 76.268, 143.655, 163.423, 75.653, 240.438, 188.937, 46.800, 432.681
5.602, 5.329, 76.308, 143.667, 163.481, 75.653, 240.476, 188.938, 46.757, 432.495
10.395, 9.008, 76.329, 143.643, 134.806, 75.652, 240.502, 188.908, 73.320, 432.521
5.615, 11.291, 76.344, 143.640, 134.880, 75.653, 240.509, 188.894, 73.115, 432.733
5.748, 11.280, 76.325, 143.611, 134.894, 75.653, 240.511, 188.903, 73.043, 432.749
5.535, 29.443, 76.305, 143.605, 134.898, 75.644, 240.503, 188.901, 72.943, 432.745
5.642, 29.458, 76.284, 141.495, 134.866, 75.655, 240.495, 188.905, 72.942, 432.729
5.185, 29.432, 76.286, 138.237, 134.861, 75.654, 240.503, 188.911, 72.851, 432.735
15.736, 29.414, 76.292, 138.324, 134.876, 75.677, 240.491, 188.926, 72.780, 432.760
15.781, 29.408, 76.289, 87.691, 134.879, 75.690, 240.564, 188.954, 72.696, 432.767
5.789, 14.865, 76.271, 87.768, 134.887, 75.688, 240.592, 188.979, 72.662, 86.426
5.895, 14.848, 76.266, 87.777, 134.887, 31.718, 240.614, 188.979, 72.658, 88.088
5.852, 14.862, 76.270, 87.775, 134.949, 31.692, 240.606, 188.978, 72.571, 88.100
5.802, 13.912, 40.534, 87.789, 137.474, 31.722, 240.620, 188.975, 22.198, 88.103
10.466, 13.962, 40.602, 87.843, 137.502, 31.734, 240.628, 188.973, 22.249, 88.120
5.624, 10.456, 40.605, 88.066, 137.535, 96.051, 240.802, 188.969, 22.223, 88.090
15.589, 10.435, 40.608, 88.090, 137.561, 96.066, 240.789, 188.973, 109.588, 88.107
15.648, 10.689, 40.598, 88.101, 137.581, 96.067, 240.785, 189.001, 109.581, 88.090
15.651, 10.684, 40.606, 88.096, 137.630, 96.055, 240.782, 188.994, 109.593, 88.076
16.891, 5.503, 40.614, 88.094, 137.653, 96.039, 240.789, 188.989, 109.597, 88.087
17.018, 5.458, 27.155, 88.102, 137.664, 96.005, 240.795, 188.985, 109.590, 88.111
5.900, 5.821, 27.167, 88.136, 137.678, 95.995, 151.055, 188.983, 109.568, 88.120
5.624, 17.271, 27.210, 88.089, 137.671, 95.989, 151.095, 58.903, 109.566, 88.125
10.709, 17.280, 27.227, 88.110, 137.678, 95.992, 153.317, 58.968, 109.559, 88.128
10.726, 17.253, 7.878, 32.755, 137.695, 95.990, 153.344, 58.948, 109.563, 88.136
15.316, 10.283, 31.591, 32.820, 137.700, 96.021, 153.550, 58.945, 109.560, 88.152
15.348, 25.438, 31.580, 32.832, 47.436, 96.032, 153.469, 58.959, 109.595, 6.002
5.669, 21.924, 31.580, 32.829, 47.555, 96.015, 153.424, 58.954, 109.610, 10.639
5.455, 21.871, 31.534, 32.801, 47.576, 96.012, 153.426, 58.948, 109.623, 10.653
10.541, 21.860, 31.491, 32.791, 47.584, 96.003, 153.444, 58.957, 109.653, 10.878
10.616, 24.627, 41.939, 98.975, 47.633, 96.014, 153.410, 58.948, 109.677, 10.860
5.450, 24.655, 41.791, 99.011, 47.504, 96.029, 153.418, 58.885, 109.692, 17.991
26.263, 24.696, 41.788, 98.991, 47.525, 6.328, 153.441, 58.875, 109.722, 17.876
26.304, 24.689, 41.769, 98.988, 47.527, 8.805, 153.460, 6.097, 109.777, 17.851
26.288, 5.289, 41.870, 98.981, 9.603, 7.969, 153.475, 14.868, 109.796, 15.471
29.319, 5.721, 41.855, 98.987, 94.135, 37.870, 153.477, 14.898, 14.667, 15.479
29.412, 5.619, 41.852, 98.991, 94.147, 37.861, 153.470, 18.771, 61.985, 15.471
29.451, 10.738, 37.358, 99.016, 95.723, 37.849, 153.478, 18.733, 62.048, 18.166
29.718, 10.651, 37.375, 99.213, 95.724, 37.628, 153.442, 143.759, 62.076, 18.195
31.359, 5.181, 37.326, 99.239, 95.738, 37.573, 153.451, 143.821, 62.079, 18.200
32.177, 5.798, 37.316, 99.246, 95.738, 37.555, 153.461, 143.810, 62.086, 6.792
32.159, 5.184, 37.330, 99.253, 95.732, 12.526, 153.458, 143.722, 62.114, 53.397
9.574, 23.909, 37.313, 97.245, 95.765, 133.770, 153.479, 143.714, 62.129, 53.384
9.668, 23.846, 66.793, 97.193, 95.737, 133.862, 153.490, 143.695, 62.175, 53.426
13.273, 23.817, 66.853, 97.179, 95.756, 133.878, 153.519, 143.875, 62.181, 53.407
12.295, 23.811, 66.876, 97.173, 95.783, 133.914, 153.516, 143.842, 62.189, 53.472
12.252, 16.112, 66.877, 97.221, 95.783, 133.936, 153.510, 143.815, 62.196, 53.476
6.655, 16.135, 66.660, 97.243, 95.775, 133.941, 153.518, 143.587, 30.311, 52.913
5.721, 16.124, 66.661, 63.839, 95.780, 133.942, 233.812, 143.584, 29.306, 52.633
6.328, 6.602, 66.651, 63.865, 95.772, 133.913, 233.918, 143.555, 29.017, 52.622
12.071, 28.221, 66.683, 63.825, 95.769, 133.903, 233.918, 143.561, 39.394, 34.737
12.000, 28.317, 66.702, 63.810, 95.773, 133.914, 233.864, 143.545, 39.487, 34.617
5.698, 28.300, 66.712, 63.798, 36.970, 133.915, 233.881, 142.990, 39.548, 34.594
5.839, 28.288, 66.710, 63.814, 37.054, 133.916, 233.929, 142.972, 43.583, 34.593
5.509, 28.279, 66.672, 63.792, 37.037, 133.930, 233.958, 142.957, 43.641, 134.415
5.387, 5.506, 30.676, 63.765, 37.031, 133.957, 234.007, 142.945, 171.500, 134.406
15.458, 4.821, 30.696, 63.587, 36.998, 134.023, 234.086, 142.912, 171.393, 134.175
15.508, 14.451, 30.703, 63.596, 36.990, 134.023, 234.069, 142.915, 171.284, 134.334
5.936, 14.335, 30.953, 63.705, 36.841, 134.069, 234.042, 142.903, 171.129, 134.324
6.076, 46.349, 30.968, 63.710, 37.397, 134.120, 234.082, 142.905, 171.055, 134.322
6.091, 46.408, 44.053, 54.530, 37.397, 134.153, 234.134, 142.896, 170.953, 134.375
6.470, 46.462, 44.098, 54.576, 37.393, 134.158, 234.137, 142.890, 170.864, 134.391
10.719, 46.476, 44.101, 54.515, 37.406, 134.292, 234.136, 142.884, 170.766, 134.383
10.703, 46.472, 44.067, 54.467, 37.377, 134.391, 234.063, 142.898, 170.651, 134.381
10.660, 46.443, 44.132, 54.460, 37.387, 134.504, 234.052, 282.594, 170.535, 134.303
5.459, 46.426, 44.137, 54.500, 65.266, 134.616, 234.245, 282.672, 170.426, 134.271
5.408, 46.428, 44.142, 54.543, 65.302, 134.722, 234.257, 282.692, 170.283, 134.271
5.725, 46.438, 39.832, 54.545, 65.325, 8.025, 234.270, 282.703, 170.173, 134.255
11.795, 5.061, 39.894, 54.514, 65.450, 69.380, 234.330, 282.712, 170.053, 134.253
11.813, 5.746, 39.961, 54.531, 65.923, 69.395, 234.322, 282.712, 169.932, 134.245
5.604, 9.508, 39.966, 5.914, 65.961, 69.381, 234.265, 282.709, 172.118, 134.223
5.915, 10.407, 40.001, 6.244, 65.999, 69.384, 234.261, 282.707, 172.019, 134.233
5.707, 10.353, 40.139, 65.340, 66.010, 69.395, 234.266, 282.691, 171.910, 134.227
5.234, 10.481, 17.967, 65.291, 66.027, 69.372, 234.290, 282.685, 171.790, 134.226
10.607, 10.399, 17.185, 65.296, 66.020, 69.362, 234.295, 282.679, 171.721, 134.221
17.332, 5.238, 22.194, 65.302, 66.028, 69.333, 234.307, 282.667, 171.645, 134.220
17.272, 25.476, 46.287, 65.314, 62.554, 69.304, 234.340, 282.685, 171.581, 134.223
17.086, 25.531, 46.169, 65.337, 62.653, 69.370, 234.359, 282.738, 171.455, 316.258
11.817, 25.513, 46.145, 65.340, 63.030, 69.361, 234.384, 282.762, 171.331, 316.259
11.804, 25.504, 46.146, 65.282, 63.127, 69.354, 234.373, 282.743, 171.446, 316.282
15.935, 25.498, 46.165, 65.280, 62.966, 39.113, 234.373, 282.757, 171.338, 316.302
15.911, 28.057, 46.186, 65.279, 63.043, 39.065, 234.373, 282.774, 171.243, 316.300
18.602, 28.124, 46.174, 65.271, 63.128, 39.062, 234.385, 282.792, 171.109, 316.290
18.635, 28.116, 46.146, 65.345, 63.213, 39.067, 234.392, 282.829, 169.611, 316.291
18.620, 28.109, 19.333, 14.506, 63.297, 39.072, 234.387, 282.875, 169.596, 316.289
26.048, 28.092, 19.215, 20.588, 103.262, 39.056, 234.381, 282.910, 32.488, 316.303
26.088, 9.622, 19.130, 18.685, 103.112, 135.707, 234.401, 282.946, 32.420, 316.309
26.076, 9.667, 21.449, 142.929, 103.024, 135.910, 234.388, 282.961, 31.969, 316.127
26.095, 9.860, 21.478, 142.999, 102.913, 135.891, 234.345, 282.988, 31.690, 316.138
5.164, 25.806, 21.485, 143.013, 102.812, 135.873, 234.313, 283.007, 31.713, 316.138
5.931, 25.733, 41.098, 143.024, 102.685, 135.865, 21.952, 283.199, 41.361, 316.146
11.449, 25.661, 41.111, 143.037, 102.576, 135.847, 151.987, 283.222, 41.212, 316.137
27.135, 16.327, 41.113, 143.057, 102.226, 135.792, 152.077, 283.267, 41.048, 316.129
27.040, 16.379, 41.062, 143.082, 102.142, 135.805, 152.083, 283.283, 40.996, 316.123
26.901, 16.382, 41.048, 143.102, 102.030, 135.780, 152.081, 283.257, 40.970, 316.116
5.899, 13.662, 41.047, 143.086, 101.931, 135.711, 152.274, 283.259, 40.965, 316.128
26.201, 13.676, 41.026, 143.087, 101.905, 135.591, 152.254, 283.279, 181.914, 316.114
26.138, 5.676, 50.114, 143.139, 101.844, 135.520, 152.260, 283.252, 179.996, 316.110
26.120, 33.351, 50.082, 143.163, 101.594, 135.502, 152.279, 283.252, 180.027, 316.111
26.126, 33.428, 50.052, 143.162, 101.496, 134.136, 152.322, 282.775, 180.073, 316.095
5.205, 33.429, 50.041, 143.175, 101.376, 134.052, 152.328, 282.739, 180.100, 316.102
5.571, 33.434, 50.033, 143.920, 19.166, 134.007, 152.312, 282.722, 180.133, 316.075
20.324, 33.424, 50.013, 143.948, 126.743, 133.900, 152.295, 282.662, 180.186, 316.075
20.414, 33.412, 50.033, 143.960, 126.710, 133.815, 152.318, 282.639, 180.220, 316.069
20.425, 5.503, 49.848, 143.812, 126.685, 133.782, 152.349, 282.616, 180.266, 316.064
10.499, 19.644, 49.806, 143.864, 126.627, 133.774, 152.332, 282.611, 180.299, 316.045
10.686, 19.740, 64.653, 143.888, 126.622, 133.744, 152.329, 282.652, 180.352, 316.037
10.408, 19.755, 64.695, 143.959, 126.623, 133.736, 152.334, 282.651, 180.364, 316.032
17.575, 12.173, 64.537, 143.974, 126.662, 133.699, 152.357, 282.676, 180.375, 316.026
17.492, 12.131, 64.434, 144.021, 126.664, 154.753, 153.013, 282.697, 180.414, 316.025
11.320, 24.392, 64.431, 90.835, 126.708, 154.193, 153.067, 282.702, 180.440, 316.042
5.854, 24.278, 64.378, 90.906, 126.724, 154.183, 153.103, 282.687, 180.487, 316.039
9.951, 24.246, 64.379, 90.867, 126.738, 154.200, 153.124, 282.656, 180.530, 316.042
19.115, 24.284, 64.402, 90.873, 126.763, 154.230, 153.150, 282.688, 180.570, 316.041
19.157, 10.259, 64.357, 90.899, 126.764, 154.207, 153.227, 282.681, 180.610, 316.035
6.202, 10.259, 64.334, 90.920, 126.776, 154.072, 153.259, 282.695, 180.657, 316.057
5.673, 6.375, 64.274, 90.956, 126.782, 154.132, 153.277, 142.147, 180.701, 316.051
5.319, 35.514, 68.945, 90.991, 126.787, 154.134, 153.291, 142.181, 180.749, 316.045
5.866, 35.661, 68.879, 90.975, 126.795, 154.067, 29.731, 142.171, 180.812, 316.038
5.243, 35.664, 68.824, 90.980, 126.797, 154.114, 29.188, 142.164, 180.832, 316.046
10.793, 35.656, 68.723, 90.992, 126.815, 154.090, 29.178, 142.159, 180.875, 316.040
10.863, 35.662, 68.658, 91.000, 126.818, 154.091, 29.186, 142.158, 180.850, 316.032
10.607, 35.434, 68.613, 91.009, 126.822, 154.179, 29.140, 142.167, 180.893, 316.027
13.277, 35.412, 68.561, 91.044, 171.912, 154.183, 16.019, 142.134, 180.906, 316.026
13.018, 35.417, 68.495, 91.065, 171.994, 154.148, 16.043, 142.138, 180.947, 316.031
5.526, 35.422, 68.431, 91.028, 171.999, 154.182, 17.592, 142.131, 180.966, 316.045
5.588, 35.387, 68.378, 5.561, 171.999, 154.194, 17.608, 142.073, 181.006, 316.044
5.689, 35.369, 49.131, 12.911, 171.738, 154.237, 149.560, 142.248, 182.079, 316.041
6.127, 34.442, 49.133, 13.014, 171.732, 154.285, 149.576, 142.241, 182.171, 316.036
5.504, 34.512, 49.133, 14.346, 171.727, 154.267, 149.529, 142.236, 182.179, 316.047
5.620, 34.457, 49.141, 14.483, 171.722, 154.232, 149.408, 142.252, 182.177, 316.238
6.467, 34.451, 49.181, 65.927, 171.707, 154.278, 146.352, 142.258, 182.155, 59.439
7.826, 34.440, 49.146, 65.962, 171.711, 154.266, 146.330, 142.242, 182.154, 59.458
9.423, 34.427, 49.163, 66.018, 171.711, 154.274, 146.303, 142.239, 182.197, 59.481
31.649, 10.345, 49.210, 66.018, 171.672, 154.331, 146.304, 142.269, 182.201, 59.464
11.005, 10.294, 49.208, 66.059, 171.662, 27.641, 146.294, 142.314, 182.186, 59.470
17.598, 4.978, 50.993, 66.092, 171.687, 27.579, 146.298, 142.360, 182.187, 59.525
45.796, 5.049, 50.872, 65.848, 171.705, 27.567, 146.540, 142.349, 182.190, 59.552
47.015, 13.750, 50.895, 65.685, 171.711, 27.549, 146.576, 142.389, 182.194, 81.826
47.064, 13.813, 50.894, 65.469, 171.712, 27.497, 146.644, 142.387, 182.199, 81.820
90.219, 9.990, 50.914, 65.458, 171.700, 10.384, 146.677, 142.397, 182.154, 81.813
89.654, 10.051, 50.837, 65.445, 171.696, 131.227, 146.711, 142.400, 182.153, 81.803
89.557, 10.516, 50.798, 89.506, 171.703, 131.294, 146.718, 142.389, 182.160, 82.690
89.547, 10.475, 50.817, 89.593, 171.703, 131.277, 146.717, 5.915, 182.123, 82.698
89.430, 23.797, 50.878, 89.607, 171.706, 131.260, 146.781, 13.735, 182.116, 82.700
8.705, 23.872, 16.335, 89.609, 171.692, 131.263, 146.714, 13.801, 182.074, 82.748
12.248, 23.906, 16.346, 89.629, 171.673, 131.261, 146.660, 16.382, 182.077, 82.943
6.688, 23.901, 57.312, 89.631, 171.628, 131.268, 146.690, 16.349, 182.080, 83.047
11.084, 33.180, 57.352, 89.808, 171.618, 131.247, 146.738, 16.335, 182.081, 83.036
11.125, 33.205, 57.402, 89.805, 171.654, 131.194, 146.772, 29.325, 182.086, 83.041
6.039, 33.203, 57.525, 89.834, 171.685, 131.188, 146.797, 29.362, 182.085, 83.044
5.400, 33.200, 57.574, 89.834, 171.689, 131.181, 231.966, 29.360, 182.087, 83.044
10.803, 33.201, 57.723, 89.855, 76.806, 131.188, 231.975, 29.343, 182.087, 65.529
16.573, 33.224, 57.775, 89.875, 77.255, 131.177, 231.976, 29.342, 182.142, 65.538
12.133, 37.724, 57.806, 89.891, 77.239, 131.173, 231.976, 7.306, 182.102, 65.555
6.241, 37.730, 57.854, 89.960, 77.233, 131.192, 231.969, 86.463, 182.081, 65.549
5.285, 37.730, 57.861, 90.030, 77.239, 131.193, 231.961, 86.412, 182.077, 65.548
5.784, 37.756, 61.051, 92.032, 77.246, 131.367, 232.214, 86.316, 182.078, 65.595
5.709, 37.751, 61.090, 92.100, 77.253, 131.352, 232.248, 86.629, 182.076, 65.600
11.800, 37.726, 61.111, 10.654, 77.250, 131.347, 232.287, 86.429, 182.070, 65.604
10.863, 37.556, 61.066, 10.700, 77.246, 131.343, 232.282, 86.327, 32.104, 65.606
10.803, 9.753, 60.929, 14.537, 77.250, 131.313, 232.256, 86.304, 32.143, 65.588
5.610, 9.748, 60.926, 14.291, 77.749, 131.301, 232.283, 86.277, 32.132, 17.016
25.794, 4.936, 61.046, 32.478, 77.763, 131.300, 232.284, 86.249, 32.151, 123.951
25.705, 4.780, 61.104, 34.348, 77.407, 131.294, 232.308, 86.281, 32.054, 123.966
25.718, 8.907, 61.116, 34.355, 44.805, 193.251, 232.341, 86.592, 44.365, 123.982
25.728, 11.541, 67.586, 34.359, 44.791, 193.240, 232.339, 86.633, 44.592, 123.641
5.986, 11.243, 67.643, 34.375, 44.813, 193.238, 232.325, 86.701, 44.577, 123.592
6.066, 35.721, 67.669, 34.365, 44.800, 193.231, 232.337, 86.699, 44.597, 123.366
5.511, 35.747, 67.665, 16.005, 44.821, 193.235, 232.377, 86.698, 44.635, 123.345
25.130, 35.760, 67.594, 16.041, 44.850, 193.250, 232.371, 67.353, 44.620, 123.322
25.124, 35.744, 67.615, 16.020, 44.806, 193.238, 230.249, 67.384, 44.631, 123.303
9.349, 35.674, 67.636, 5.581, 8.146, 193.234, 230.131, 67.380, 194.625, 123.180
10.436, 35.668, 67.667, 6.378, 10.317, 193.235, 230.113, 67.361, 194.625, 123.065
10.195, 5.451, 67.736, 17.335, 6.492, 193.201, 230.083, 67.354, 194.715, 123.018
20.602, 19.518, 67.789, 17.328, 6.045, 193.207, 230.054, 67.361, 194.682, 122.964
20.629, 19.495, 67.869, 72.520, 84.157, 193.188, 230.042, 67.362, 194.716, 122.961
20.608, 19.469, 72.351, 72.500, 83.984, 193.174, 230.059, 67.288, 194.750, 122.960
11.422, 33.378, 72.293, 72.497, 83.964, 193.176, 230.050, 67.230, 194.749, 122.952
11.450, 33.381, 72.185, 72.513, 83.982, 193.207, 230.061, 67.118, 194.735, 122.950
5.575, 33.362, 72.104, 72.533, 83.982, 193.213, 230.053, 67.053, 194.730, 122.947
5.595, 33.353, 72.013, 72.556, 83.990, 193.188, 230.068, 8.342, 194.762, 122.943
5.512, 33.343, 71.916, 72.585, 83.992, 193.166, 230.116, 59.689, 194.774, 122.941
10.631, 33.340, 71.838, 72.624, 83.994, 193.158, 230.081, 59.741, 194.778, 122.946
10.625, 20.457, 71.786, 72.645, 84.002, 193.137, 230.060, 59.736, 194.713, 45.428
5.433, 16.954, 71.934, 72.708, 84.005, 193.145, 230.035, 59.721, 194.692, 43.920
6.424, 16.940, 71.848, 72.687, 84.007, 193.145, 230.012, 59.766, 194.431, 44.116
15.907, 10.056, 55.627, 72.683, 84.009, 193.149, 230.007, 59.769, 194.368, 40.393
15.896, 10.015, 55.628, 72.712, 84.010, 192.997, 201.857, 59.748, 194.349, 281.329
10.517, 28.724, 55.632, 19.754, 84.009, 192.988, 201.882, 59.735, 194.342, 281.317
10.515, 28.763, 55.631, 19.740, 65.362, 192.973, 201.880, 59.726, 194.338, 281.307
10.500, 28.798, 55.627, 122.695, 65.424, 191.979, 201.867, 59.471, 194.329, 281.299
5.593, 28.819, 55.741, 122.743, 65.437, 191.924, 201.901, 7.648, 194.330, 281.307
